p
"(:Idea {name: Interim Government, definition: A temporary government established during political transition., category: Political Systems & Governance, slug: interim-government})-[:LIMITED_TO {framework: Idea Evolution}]->(:Idea {name: Caretaker Functions, definition: Limited duties performed by a temporary government until a new one is elected., category: Political Systems & Governance, slug: caretaker-functions})"
"(:Idea {name: Limited Mandate, definition: A temporary or restricted authority granted to a government or official, often during transitional periods., category: Political Systems & Governance, slug: limited-mandate})-[:RESTRICTS {framework: Idea Evolution}]->(:Idea {name: Caretaker Government, definition: An interim government managing affairs until a new one is formed., category: Political Systems & Governance, slug: caretaker-government})"
"(:Idea {name: Elected Government, definition: A governing body whose members are chosen through democratic elections by the eligible population., category: Political Systems & Governance, slug: elected-government})-[:REPLACES {framework: Idea Evolution}]->(:Idea {name: Caretaker Government, definition: An interim government managing affairs until a new one is formed., category: Political Systems & Governance, slug: caretaker-government})"
"(:Idea {name: Caretaker Prime Minister, definition: A temporary leader maintaining government functions during transitions., category: Political Systems & Governance, slug: caretaker-prime-minister})-[:APPOINTED_IN {framework: Idea Evolution}]->(:Idea {name: Caretaker Government, definition: An interim government managing affairs until a new one is formed., category: Political Systems & Governance, slug: caretaker-government})"
"(:Idea {name: Elected Prime Minister, definition: The head of government in a parliamentary system, chosen through an electoral or legislative process., category: Political Systems & Governance, slug: elected-prime-minister})-[:REPLACES {framework: Idea Evolution}]->(:Idea {name: Caretaker Prime Minister, definition: A temporary leader maintaining government functions during transitions., category: Political Systems & Governance, slug: caretaker-prime-minister})"
"(:Idea {name: Representative Democracy, definition: A form of democracy where citizens elect officials to make decisions on their behalf., category: Political Systems & Governance, slug: representative-democracy})-[:ENABLES {framework: Institutional Codification}]->(:Idea {name: Caucus, definition: A meeting of party members to select candidates or decide policy., category: Political Systems & Governance, slug: caucus})"
"(:Idea {name: Decentralization, definition: The distribution of power from central to local governments., category: Political Systems & Governance, slug: decentralization})-[:REDUCES {framework: Idea Evolution}]->(:Idea {name: Central Authority, definition: The governing power located at the top of a political or administrative hierarchy., category: Political Systems & Governance, slug: central-authority})"
"(:Idea {name: Statism, definition: The belief in extensive government control of economic and social policy., category: Political Systems & Governance, slug: statism})-[:EMPHASIZES {framework: Idea Evolution}]->(:Idea {name: Central Government Role, definition: The responsibilities and functions carried out by a national-level government., category: Political Systems & Governance, slug: central-government-role})"
"(:Idea {name: Federalism, definition: A system where power is divided between a central and regional governments., category: Political Systems & Governance, slug: federalism})-[:RESPONDS_TO {framework: Idea Evolution}]->(:Idea {name: Centralization, definition: The process of concentrating political power and decision-making in a central authority., category: Political Systems & Governance, slug: centralization})"
"(:Idea {name: Electoral Law, definition: The body of law regulating the conduct of elections, voting, and political campaigning., category: Political Systems & Governance, slug: electoral-law})-[:REGULATES {framework: Idea Evolution}]->(:Idea {name: Ballot Harvesting, definition: Collecting completed ballots to submit them on behalf of voters., category: Political Systems & Governance, slug: ballot-harvesting})"
"(:Idea {name: Initiative, definition: A process allowing citizens to propose laws or amendments for a public vote., category: Political Systems & Governance, slug: initiative})-[:RESULTS_IN {framework: Idea Evolution}]->(:Idea {name: Ballot Initiative, definition: A process that allows citizens to propose legislation by petition., category: Political Systems & Governance, slug: ballot-initiative})"
"(:Idea {name: Vote of No Confidence, definition: A legislative vote showing that the majority does not support the executive., category: Political Systems & Governance, slug: vote-of-no-confidence})-[:conflict {framework: Conflict and Resolution}]->(:Idea {name: Confidence and Supply, definition: An agreement where a party supports the government in exchange for policy concessions., category: Political Systems & Governance, slug: confidence-and-supply})"
"(:Idea {name: Minority Government, definition: A government where the ruling party holds fewer seats than the opposition., category: Political Systems & Governance, slug: minority-government})-[:REQUIRES {framework: Idea Evolution}]->(:Idea {name: Confidence and Supply, definition: An agreement where a party supports the government in exchange for policy concessions., category: Political Systems & Governance, slug: confidence-and-supply})"
